T,K,side,iv
0.06956483154168884,714.0,call,0.22522747436523435
0.06956483154168884,715.0,call,0.22339643798828124
0.06956483154168884,716.0,call,0.22162643615722655
0.06956483154168884,718.0,call,0.21820850158691402
0.06956483154168884,719.0,call,0.216530051574707
0.06956483154168884,720.0,call,0.20926694061279294
0.06956483154168884,721.0,call,0.2079241806030273
0.06956483154168884,722.0,call,0.20618469604492184
0.06956483154168884,723.0,call,0.20395693511962887
0.06956483154168884,724.0,call,0.2024921060180664
0.06956483154168884,725.0,call,0.20063055236816402
0.06956483154168884,726.0,call,0.19925727508544921
0.06956483154168884,727.0,call,0.1977619287109375
0.06956483154168884,728.0,call,0.1964344273376465
0.06956483154168884,729.0,call,0.19422192504882813
0.06956483154168884,730.0,call,0.19254347503662111
0.06956483154168884,731.0,call,0.19104812866210938
0.06956483154168884,732.0,call,0.18982743774414065
0.06956483154168884,733.0,call,0.18836260864257812
0.06956483154168884,734.0,call,0.18640950317382812
0.06956483154168884,735.0,call,0.17748320083618163
0.06956483154168884,736.0,call,0.18442588043212887
0.06956483154168884,737.0,call,0.1706625903320313
0.06956483154168884,737.5,call,0.1822438954162598
0.06956483154168884,738.0,call,0.1811910494995117
0.06956483154168884,739.0,call,0.1651694812011719
0.06956483154168884,740.0,call,0.16239240936279298
0.06956483154168884,741.0,call,0.1611106838989258
0.06956483154168884,742.0,call,0.15979844116210937
0.06956483154168884,742.5,call,0.15908128524780274
0.06956483154168884,743.0,call,0.15845568115234376
0.06956483154168884,744.0,call,0.1570824038696289
0.06956483154168884,745.0,call,0.15580067840576173
0.06956483154168884,746.0,call,0.15448843566894532
0.06956483154168884,747.0,call,0.15323722747802737
0.06956483154168884,747.5,call,0.152626882019043
0.06956483154168884,748.0,call,0.1518334329223633
0.06956483154168884,749.0,call,0.15075006973266608
0.06956483154168884,750.0,call,0.14949886154174807
0.06956483154168884,751.0,call,0.14818661880493167
0.06956483154168884,752.0,call,0.14707273834228518
0.06956483154168884,752.5,call,0.1464013583374023
0.06956483154168884,753.0,call,0.1459130819702148
0.06956483154168884,754.0,call,0.14469239105224607
0.06956483154168884,755.0,call,0.1435327346801758
0.06956483154168884,756.0,call,0.14246463012695312
0.06956483154168884,757.0,call,0.14130497375488282
0.06956483154168884,757.5,call,0.14066411102294923
0.06956483154168884,758.0,call,0.14023686920166017
0.06956483154168884,759.0,call,0.13910773010253907
0.06956483154168884,760.0,call,0.13788703918457032
0.06956483154168884,761.0,call,0.13706307281494146
0.06956483154168884,762.0,call,0.13602548553466798
0.06956483154168884,762.5,call,0.13559824371337892
0.06956483154168884,763.0,call,0.13507945007324224
0.06956483154168884,764.0,call,0.13407238006591798
0.06956483154168884,765.0,call,0.1331873791503906
0.06956483154168884,766.0,call,0.13239393005371097
0.06956483154168884,767.0,call,0.13138686004638672
0.06956483154168884,768.0,call,0.13068496276855468
0.06956483154168884,769.0,call,0.1297694445800781
0.06956483154168884,770.0,call,0.12903703002929687
0.06956483154168884,771.0,call,0.12848771911621093
0.06956483154168884,772.0,call,0.12769427001953126
0.06956483154168884,773.0,call,0.1271449591064453
0.06956483154168884,774.0,call,0.1263515100097656
0.06956483154168884,775.0,call,0.12586323364257812
0.06956483154168884,776.0,call,0.12537495727539064
0.06956483154168884,777.0,call,0.12494771545410156
0.06956483154168884,778.0,call,0.12464254272460937
0.06956483154168884,779.0,call,0.12415426635742188
0.06956483154168884,780.0,call,0.12372702453613281
0.06956483154168884,781.0,call,0.12342185180664064
0.06956483154168884,782.0,call,0.1233608172607422
0.06956483154168884,783.0,call,0.12305564453125001
0.06956483154168884,784.0,call,0.12305564453125001
0.06956483154168884,785.0,call,0.12281150634765625
0.06956483154168884,786.0,call,0.12293357543945313
0.06956483154168884,787.0,call,0.12281150634765625
0.06956483154168884,788.0,call,0.12317771362304689
0.06956483154168884,789.0,call,0.12329978271484376
0.06956483154168884,790.0,call,0.12329978271484376
0.06956483154168884,791.0,call,0.12391012817382813
0.06956483154168884,792.0,call,0.1235439208984375
0.06956483154168884,793.0,call,0.12391012817382813
0.06956483154168884,794.0,call,0.124032197265625
0.06956483154168884,795.0,call,0.12500875
0.06956483154168884,796.0,call,0.125985302734375
0.06956483154168884,797.0,call,0.12574116455078127
0.06956483154168884,798.0,call,0.12647357910156248
0.06956483154168884,799.0,call,0.12720599365234375
0.06956483154168884,800.0,call,0.12769427001953126
0.06956483154168884,460.0,put,0.6269568554687501
0.06956483154168884,470.0,put,0.6074258007812501
0.06956483154168884,495.0,put,0.5664105859375
0.06956483154168884,500.0,put,0.5576216113281252
0.06956483154168884,505.0,put,0.5488326367187502
0.06956483154168884,510.0,put,0.5400436621093752
0.06956483154168884,515.0,put,0.5312546875
0.06956483154168884,520.0,put,0.5219774365234374
0.06956483154168884,530.0,put,0.5029346582031251
0.06956483154168884,535.0,put,0.49414568359375005
0.06956483154168884,540.0,put,0.48682153808593753
0.06956483154168884,545.0,put,0.476567734375
0.06956483154168884,550.0,put,0.46631393066406257
0.06956483154168884,555.0,put,0.45825737060546884
0.06956483154168884,560.0,put,0.44775942871093743
0.06956483154168884,565.0,put,0.43897045410156255
0.06956483154168884,570.0,put,0.4282283740234375
0.06956483154168884,575.0,put,0.41919526123046874
0.06956483154168884,580.0,put,0.40991801025390623
0.06956483154168884,585.0,put,0.40039662109375
0.06956483154168884,590.0,put,0.39063109375
0.06956483154168884,595.0,put,0.3806214282226562
0.06956483154168884,600.0,put,0.37183245361328127
0.06956483154168884,605.0,put,0.36157864990234373
0.06956483154168884,610.0,put,0.3523013989257812
0.06956483154168884,615.0,put,0.34278000976562495
0.06956483154168884,620.0,put,0.33301448242187504
0.06956483154168884,625.0,put,0.32300481689453114
0.06956483154168884,630.0,put,0.3136054968261719
0.06956483154168884,635.0,put,0.3039620385742187
0.06956483154168884,640.0,put,0.2946847875976562
0.06956483154168884,645.0,put,0.28504132934570303
0.06956483154168884,650.0,put,0.2757640783691406
0.06956483154168884,655.0,put,0.266608896484375
0.06956483154168884,660.0,put,0.2580640600585938
0.06956483154168884,665.0,put,0.24890887817382812
0.06956483154168884,670.0,put,0.24054714538574218
0.06956483154168884,675.0,put,0.2322464471435547
0.06956483154168884,680.0,put,0.2245560943603515
0.06956483154168884,685.0,put,0.21717091430664062
0.06956483154168884,690.0,put,0.20978573425292968
0.06956483154168884,695.0,put,0.20276676147460934
0.06956483154168884,700.0,put,0.1959003750610352
0.06956483154168884,701.0,put,0.19458813232421873
0.06956483154168884,702.0,put,0.19324537231445313
0.06956483154168884,703.0,put,0.1920246813964844
0.06956483154168884,704.0,put,0.19071243865966797
0.06956483154168884,705.0,put,0.18933916137695314
0.06956483154168884,706.0,put,0.18808795318603516
0.06956483154168884,707.0,put,0.18677571044921876
0.06956483154168884,708.0,put,0.18555501953124998
0.06956483154168884,709.0,put,0.18424277679443357
0.06956483154168884,710.0,put,0.18305260314941402
0.06956483154168884,711.0,put,0.18174036041259767
0.06956483154168884,712.0,put,0.1805501867675781
0.06956483154168884,713.0,put,0.17926846130371094
0.06956483154168884,714.0,put,0.1780477703857422
0.06956483154168884,715.0,put,0.1769186312866211
0.06956483154168884,716.0,put,0.17569794036865233
0.06956483154168884,717.0,put,0.17453828399658206
0.06956483154168884,718.0,put,0.17325655853271482
0.06956483154168884,719.0,put,0.1720358676147461
0.06956483154168884,720.0,put,0.17087621124267582
0.06956483154168884,721.0,put,0.16962500305175782
0.06956483154168884,722.0,put,0.16837379486083986
0.06956483154168884,723.0,put,0.16718362121582034
0.06956483154168884,724.0,put,0.16605448211669926
0.06956483154168884,725.0,put,0.16491008438110355
0.06956483154168884,726.0,put,0.1636741348266602
0.06956483154168884,727.0,put,0.1624229266357422
0.06956483154168884,728.0,put,0.16123275299072265
0.06956483154168884,729.0,put,0.16001206207275392
0.06956483154168884,730.0,put,0.1588218884277344
0.06956483154168884,731.0,put,0.15763171478271482
0.06956483154168884,732.0,put,0.15644154113769532
0.06956483154168884,733.0,put,0.15525136749267582
0.06956483154168884,734.0,put,0.1539086074829102
0.06956483154168884,735.0,put,0.15268791656494146
0.06956483154168884,736.0,put,0.15158929473876953
0.06956483154168884,737.0,put,0.15032282791137697
0.06956483154168884,737.5,put,0.14975825836181644
0.06956483154168884,738.0,put,0.14917843017578125
0.06956483154168884,739.0,put,0.14798825653076175
0.06956483154168884,740.0,put,0.14676756561279297
0.06956483154168884,741.0,put,0.1455010987854004
0.06956483154168884,742.0,put,0.14432618377685547
0.06956483154168884,742.5,put,0.1437463555908203
0.06956483154168884,743.0,put,0.1432275619506836
0.06956483154168884,744.0,put,0.1420984228515625
0.06956483154168884,745.0,put,0.140908249206543
0.06956483154168884,746.0,put,0.139657041015625
0.06956483154168884,747.0,put,0.13858893646240233
0.06956483154168884,747.5,put,0.1598594757080078
0.06956483154168884,748.0,put,0.1593406820678711
0.06956483154168884,749.0,put,0.15845568115234376
0.06956483154168884,750.0,put,0.15750964569091797
0.06956483154168884,751.0,put,0.15665516204833985
0.06956483154168884,752.0,put,0.1557701611328125
0.06956483154168884,752.5,put,0.15538869522094728
0.06956483154168884,753.0,put,0.1550987811279297
0.06956483154168884,754.0,put,0.1543968838500977
0.06956483154168884,755.0,put,0.15364921066284182
0.06956483154168884,756.0,put,0.15314567565917972
0.06956483154168884,757.0,put,0.15259636474609378
0.06956483154168884,757.5,put,0.1524742956542969
0.06956483154168884,758.0,put,0.15216912292480472
0.06956483154168884,759.0,put,0.1518334329223633
0.06956483154168884,760.0,put,0.15165032928466798
0.06956483154168884,761.0,put,0.15143670837402345
0.06956483154168884,762.0,put,0.15137567382812503
0.06956483154168884,762.5,put,0.15140619110107423
0.06956483154168884,763.0,put,0.15143670837402345
0.06956483154168884,764.0,put,0.15152826019287113
0.06956483154168884,765.0,put,0.15177239837646483
0.06956483154168884,767.0,put,0.15268791656494146
0.06956483154168884,768.0,put,0.15338981384277345
0.06956483154168884,769.0,put,0.15412222839355472
0.06956483154168884,770.0,put,0.1550987811279297
0.06956483154168884,774.0,put,0.16022568298339845
0.06956483154168884,775.0,put,0.1619346502685547
0.06956483154168884,776.0,put,0.16358258300781253
0.06956483154168884,778.0,put,0.16736672485351564
0.06956483154168884,779.0,put,0.16947241668701174
0.06956483154168884,784.0,put,0.18091639404296872
0.06956483154168884,785.0,put,0.18329674133300777
0.06956483154168884,790.0,put,0.19605296142578127
0.06956483154168884,800.0,put,0.22180953979492185
0.08872978705161355,395.0,call,0.9580082324218748
0.08872978705161355,400.0,call,0.9416509741210937
0.08872978705161355,405.0,call,0.9252937158203125
0.08872978705161355,420.0,call,0.8720715917968749
0.08872978705161355,440.0,call,0.8071308349609375
0.08872978705161355,450.0,call,0.7819846020507812
0.08872978705161355,460.0,call,0.7565942309570313
0.08872978705161355,465.0,call,0.745119736328125
0.08872978705161355,480.0,call,0.7097196997070312
0.08872978705161355,495.0,call,0.6746858703613283
0.08872978705161355,500.0,call,0.6628451684570313
0.08872978705161355,505.0,call,0.6517368811035158
0.08872978705161355,510.0,call,0.6401403173828125
0.08872978705161355,515.0,call,0.6281775463867189
0.08872978705161355,520.0,call,0.6162147753906251
0.08872978705161355,525.0,call,0.6042520043945314
0.08872978705161355,530.0,call,0.5928995788574221
0.08872978705161355,540.0,call,0.5701947277832031
0.08872978705161355,545.0,call,0.5584760949707033
0.08872978705161355,550.0,call,0.547001600341797
0.08872978705161355,555.0,call,0.5363815893554689
0.08872978705161355,560.0,call,0.522343643798828
0.08872978705161355,565.0,call,0.5128222546386718
0.08872978705161355,570.0,call,0.5014698291015626
0.08872978705161355,575.0,call,0.5517012603759766
0.08872978705161355,580.0,call,0.5384567639160158
0.08872978705161355,585.0,call,0.5252733020019531
0.08872978705161355,590.0,call,0.5083667327880859
0.08872978705161355,595.0,call,0.49878430908203125
0.08872978705161355,600.0,call,0.48303739624023445
0.08872978705161355,605.0,call,0.47247841979980465
0.08872978705161355,610.0,call,0.45654840332031255
0.08872978705161355,615.0,call,0.44672184143066407
0.08872978705161355,620.0,call,0.43079182495117196
0.08872978705161355,625.0,call,0.42090422851562503
0.08872978705161355,630.0,call,0.40820904296875
0.08872978705161355,635.0,call,0.3953612710571289
0.08872978705161355,640.0,call,0.38294074096679687
0.08872978705161355,645.0,call,0.37036762451171873
0.08872978705161355,650.0,call,0.35816071533203125
0.08872978705161355,655.0,call,0.3445194943237304
0.08872978705161355,660.0,call,0.33374689697265625
0.08872978705161355,665.0,call,0.3221808505249023
0.08872978705161355,670.0,call,0.31049273498535157
0.08872978705161355,675.0,call,0.2992318612670898
0.08872978705161355,680.0,call,0.2880930566406249
0.08872978705161355,685.0,call,0.27722890747070306
0.08872978705161355,690.0,call,0.2664563101196289
0.08872978705161355,695.0,call,0.25617198913574224
0.08872978705161355,700.0,call,0.24619284088134769
0.08872978705161355,701.0,call,0.2443007699584961
0.08872978705161355,702.0,call,0.2423781817626953
0.08872978705161355,703.0,call,0.24054714538574218
0.08872978705161355,704.0,call,0.2386855917358398
0.08872978705161355,705.0,call,0.23679352081298827
0.08872978705161355,706.0,call,0.23499300170898438
0.08872978705161355,707.0,call,0.23313144805908204
0.08872978705161355,708.0,call,0.2312393771362305
0.08872978705161355,709.0,call,0.22943885803222658
0.08872978705161355,710.0,call,0.22245040252685544
0.08872978705161355,711.0,call,0.22583781982421874
0.08872978705161355,712.0,call,0.22428143890380853
0.08872978705161355,713.0,call,0.2225419543457031
0.08872978705161355,714.0,call,0.2207414352416992
0.08872978705161355,715.0,call,0.21839160522460935
0.08872978705161355,716.0,call,0.21738453521728518
0.08872978705161355,717.0,call,0.21555349884033204
0.08872978705161355,718.0,call,0.2122576333618164
0.08872978705161355,719.0,call,0.21057918334960937
0.08872978705161355,720.0,call,0.20896176788330073
0.08872978705161355,721.0,call,0.20703917968749996
0.08872978705161355,722.0,call,0.2054065055847168
0.08872978705161355,723.0,call,0.20383486602783202
0.08872978705161355,724.0,call,0.20182072601318357
0.08872978705161355,725.0,call,0.19831123962402342
0.08872978705161355,726.0,call,0.19701425552368163
0.08872978705161355,727.0,call,0.19800606689453126
0.08872978705161355,728.0,call,0.19654123779296873
0.08872978705161355,729.0,call,0.19089554229736327
0.08872978705161355,730.0,call,0.1799856172180176
0.08872978705161355,731.0,call,0.19175002593994145
0.08872978705161355,732.0,call,0.18076380767822264
0.08872978705161355,733.0,call,0.18918657501220704
0.08872978705161355,734.0,call,0.18778278045654295
0.08872978705161355,735.0,call,0.17296664443969728
0.08872978705161355,736.0,call,0.1723410403442383
0.08872978705161355,737.0,call,0.18355613815307614
0.08872978705161355,738.0,call,0.1726156958007813
0.08872978705161355,739.0,call,0.18077906631469726
0.08872978705161355,740.0,call,0.16623758575439457
0.08872978705161355,741.0,call,0.16462017028808595
0.08872978705161355,742.0,call,0.16342999664306646
0.08872978705161355,743.0,call,0.16211775390625
0.08872978705161355,744.0,call,0.1609275802612305
0.08872978705161355,745.0,call,0.15970688934326172
0.08872978705161355,746.0,call,0.15847093978881838
0.08872978705161355,747.0,call,0.15732654205322266
0.08872978705161355,748.0,call,0.1560753338623047
0.08872978705161355,749.0,call,0.1548851602172852
0.08872978705161355,750.0,call,0.1538017970275879
0.08872978705161355,751.0,call,0.15256584747314456
0.08872978705161355,752.0,call,0.15154351882934575
0.08872978705161355,753.0,call,0.1503686038208008
0.08872978705161355,754.0,call,0.14930049926757813
0.08872978705161355,755.0,call,0.14817136016845706
0.08872978705161355,756.0,call,0.1471490315246582
0.08872978705161355,757.0,call,0.14609618560791016
0.08872978705161355,758.0,call,0.1451196328735352
0.08872978705161355,759.0,call,0.14409730422973632
0.08872978705161355,760.0,call,0.1430444583129883
0.08872978705161355,761.0,call,0.1420984228515625
0.08872978705161355,762.0,call,0.1412439392089844
0.08872978705161355,763.0,call,0.14020635192871095
0.08872978705161355,764.0,call,0.13941290283203128
0.08872978705161355,765.0,call,0.13846686737060548
0.08872978705161355,766.0,call,0.13761238372802737
0.08872978705161355,767.0,call,0.1368799691772461
0.08872978705161355,768.0,call,0.13596445098876953
0.08872978705161355,769.0,call,0.13520151916503909
0.08872978705161355,770.0,call,0.1343775527954102
0.08872978705161355,771.0,call,0.13373669006347655
0.08872978705161355,772.0,call,0.13306531005859373
0.08872978705161355,773.0,call,0.1324244473266602
0.08872978705161355,774.0,call,0.13178358459472655
0.08872978705161355,775.0,call,0.13129530822753904
0.08872978705161355,776.0,call,0.13068496276855468
0.08872978705161355,777.0,call,0.1300746173095703
0.08872978705161355,778.0,call,0.12970841003417968
0.08872978705161355,779.0,call,0.12918961639404297
0.08872978705161355,780.0,call,0.1287318572998047
0.08872978705161355,781.0,call,0.1283046154785156
0.08872978705161355,782.0,call,0.12799944274902342
0.08872978705161355,783.0,call,0.1277553045654297
0.08872978705161355,784.0,call,0.12738909729003906
0.08872978705161355,785.0,call,0.1271449591064453
0.08872978705161355,786.0,call,0.12708392456054687
0.08872978705161355,787.0,call,0.12683978637695312
0.08872978705161355,788.0,call,0.12641254455566403
0.08872978705161355,789.0,call,0.12659564819335936
0.08872978705161355,790.0,call,0.12622944091796873
0.08872978705161355,791.0,call,0.12610737182617188
0.08872978705161355,792.0,call,0.12629047546386718
0.08872978705161355,793.0,call,0.1263515100097656
0.08872978705161355,794.0,call,0.12629047546386718
0.08872978705161355,795.0,call,0.12610737182617188
0.08872978705161355,796.0,call,0.12622944091796873
0.08872978705161355,797.0,call,0.1263515100097656
0.08872978705161355,798.0,call,0.12683978637695312
0.08872978705161355,799.0,call,0.12671771728515624
0.08872978705161355,800.0,call,0.12708392456054687
0.08872978705161355,805.0,call,0.12915909912109375
0.08872978705161355,810.0,call,0.13208875732421876
0.08872978705161355,390.0,put,0.71679970703125
0.08872978705161355,395.0,put,0.70312796875
0.08872978705161355,420.0,put,0.6523472265625001
0.08872978705161355,445.0,put,0.6084023535156251
0.08872978705161355,450.0,put,0.6015664843750002
0.08872978705161355,455.0,put,0.59570716796875
0.08872978705161355,460.0,put,0.5830119824218749
0.08872978705161355,465.0,put,0.5751995605468749
0.08872978705161355,470.0,put,0.56836369140625
0.08872978705161355,475.0,put,0.56055126953125
0.08872978705161355,480.0,put,0.551762294921875
0.08872978705161355,485.0,put,0.543949873046875
0.08872978705161355,490.0,put,0.5351608984375
0.08872978705161355,495.0,put,0.526371923828125
0.08872978705161355,500.0,put,0.51758294921875
0.08872978705161355,505.0,put,0.5102588037109376
0.08872978705161355,510.0,put,0.5024463818359376
0.08872978705161355,515.0,put,0.4946339599609375
0.08872978705161355,520.0,put,0.48730981445312505
0.08872978705161355,525.0,put,0.477544287109375
0.08872978705161355,530.0,put,0.47022014160156256
0.08872978705161355,535.0,put,0.46045461425781253
0.08872978705161355,540.0,put,0.4523980541992188
0.08872978705161355,545.0,put,0.4440973559570312
0.08872978705161355,550.0,put,0.43579665771484377
0.08872978705161355,555.0,put,0.4255428540039063
0.08872978705161355,560.0,put,0.4184628466796875
0.08872978705161355,565.0,put,0.4094297338867187
0.08872978705161355,570.0,put,0.40039662109375
0.08872978705161355,575.0,put,0.39234006103515623
0.08872978705161355,580.0,put,0.3830628100585937
0.08872978705161355,585.0,put,0.37476211181640623
0.08872978705161355,590.0,put,0.366217275390625
0.08872978705161355,595.0,put,0.3573062316894531
0.08872978705161355,600.0,put,0.34839518798828123
0.08872978705161355,605.0,put,0.34009448974609374
0.08872978705161355,610.0,put,0.3315496533203125
0.08872978705161355,615.0,put,0.3227606787109374
0.08872978705161355,620.0,put,0.31372756591796874
0.08872978705161355,625.0,put,0.3051827294921875
0.08872978705161355,630.0,put,0.2970041003417968
0.08872978705161355,635.0,put,0.2884592639160155
0.08872978705161355,640.0,put,0.28009753112792957
0.08872978705161355,645.0,put,0.2718578674316406
0.08872978705161355,650.0,put,0.2633130310058594
0.08872978705161355,655.0,put,0.2551954364013672
0.08872978705161355,660.0,put,0.24738301452636718
0.08872978705161355,665.0,put,0.2401199035644531
0.08872978705161355,670.0,put,0.23279575805664063
0.08872978705161355,675.0,put,0.22534954345703123
0.08872978705161355,680.0,put,0.21851367431640623
0.08872978705161355,685.0,put,0.21173883972167967
0.08872978705161355,690.0,put,0.20508607421874997
0.08872978705161355,695.0,put,0.19879951599121093
0.08872978705161355,700.0,put,0.19232985412597658
0.08872978705161355,701.0,put,0.19117019775390626
0.08872978705161355,702.0,put,0.19001054138183598
0.08872978705161355,703.0,put,0.18872881591796875
0.08872978705161355,704.0,put,0.18759967681884765
0.08872978705161355,705.0,put,0.18637898590087892
0.08872978705161355,706.0,put,0.1850972604370117
0.08872978705161355,707.0,put,0.18393760406494142
0.08872978705161355,708.0,put,0.1828389822387695
0.08872978705161355,709.0,put,0.1815267395019531
0.08872978705161355,710.0,put,0.1804586349487305
0.08872978705161355,711.0,put,0.17914639221191403
0.08872978705161355,712.0,put,0.17807828765869144
0.08872978705161355,713.0,put,0.1769186312866211
0.08872978705161355,714.0,put,0.17556061264038086
0.08872978705161355,715.0,put,0.17453828399658206
0.08872978705161355,716.0,put,0.17331759307861327
0.08872978705161355,717.0,put,0.17228000579833985
0.08872978705161355,718.0,put,0.1710135389709473
0.08872978705161355,719.0,put,0.16994543441772464
0.08872978705161355,720.0,put,0.1687857780456543
0.08872978705161355,721.0,put,0.16754982849121097
0.08872978705161355,722.0,put,0.16632913757324225
0.08872978705161355,723.0,put,0.16530680892944338
0.08872978705161355,724.0,put,0.16417766983032228
0.08872978705161355,725.0,put,0.16295697891235356
0.08872978705161355,726.0,put,0.16175154663085936
0.08872978705161355,727.0,put,0.16059189025878906
0.08872978705161355,728.0,put,0.15946275115966796
0.08872978705161355,729.0,put,0.15833361206054689
0.08872978705161355,730.0,put,0.15709766250610352
0.08872978705161355,731.0,put,0.1558769715881348
0.08872978705161355,732.0,put,0.1549156774902344
0.08872978705161355,733.0,put,0.15369498657226563
0.08872978705161355,734.0,put,0.152626882019043
0.08872978705161355,735.0,put,0.15143670837402345
0.08872978705161355,736.0,put,0.15033808654785158
0.08872978705161355,737.0,put,0.1491326542663574
0.08872978705161355,738.0,put,0.14801877380371098
0.08872978705161355,739.0,put,0.14692015197753905
0.08872978705161355,740.0,put,0.14579101287841795
0.08872978705161355,741.0,put,0.14463135650634767
0.08872978705161355,742.0,put,0.14357851058959958
0.08872978705161355,743.0,put,0.14249514739990232
0.08872978705161355,744.0,put,0.1413812669372559
0.08872978705161355,745.0,put,0.14023686920166017
0.08872978705161355,746.0,put,0.13916876464843753
0.08872978705161355,747.0,put,0.1380854014587402
0.08872978705161355,748.0,put,0.13694100372314455
0.08872978705161355,749.0,put,0.15023127609252934
0.08872978705161355,750.0,put,0.1356897955322266
0.08872978705161355,751.0,put,0.14029790374755857
0.08872978705161355,752.0,put,0.14737791107177733
0.08872978705161355,753.0,put,0.1465081687927246
0.08872978705161355,754.0,put,0.1457299783325195
0.08872978705161355,755.0,put,0.14493652923583983
0.08872978705161355,756.0,put,0.1422967851257324
0.08872978705161355,757.0,put,0.14348695877075196
0.08872978705161355,758.0,put,0.14272402694702147
0.08872978705161355,759.0,put,0.14205264694213865
0.08872978705161355,760.0,put,0.14148807739257813
0.08872978705161355,761.0,put,0.14101505966186523
0.08872978705161355,762.0,put,0.14054204193115233
0.08872978705161355,763.0,put,0.14017583465576172
0.08872978705161355,764.0,put,0.13993169647216797
0.08872978705161355,765.0,put,0.13984014465332031
0.08872978705161355,766.0,put,0.13959600646972659
0.08872978705161355,767.0,put,0.1395044546508789
0.08872978705161355,768.0,put,0.13959600646972659
0.08872978705161355,769.0,put,0.13971807556152344
0.08872978705161355,770.0,put,0.1412744564819336
0.08872978705161355,771.0,put,0.14167118103027343
0.08872978705161355,772.0,put,0.1420984228515625
0.08872978705161355,773.0,put,0.14273928558349608
0.08872978705161355,774.0,put,0.14350221740722657
0.08872978705161355,775.0,put,0.14432618377685547
0.08872978705161355,776.0,put,0.14527221923828126
0.08872978705161355,777.0,put,0.14630980651855469
0.08872978705161355,778.0,put,0.14707273834228518
0.08872978705161355,779.0,put,0.1485680847167969
0.08872978705161355,780.0,put,0.14997187927246097
0.08872978705161355,783.0,put,0.15461050476074223
0.08872978705161355,784.0,put,0.1562584375
0.08872978705161355,785.0,put,0.15769274932861327
0.08872978705161355,786.0,put,0.15992051025390625
0.08872978705161355,787.0,put,0.16172102935791016
0.08872978705161355,790.0,put,0.1676108630371094
0.08872978705161355,791.0,put,0.16931983032226564
0.08872978705161355,792.0,put,0.17191379852294925
0.08872978705161355,795.0,put,0.17798673583984376
0.08872978705161355,800.0,put,0.18872881591796875
0.08872978705161355,840.0,put,0.2720409710693359
0.08872978705161355,850.0,put,0.291877198486328
0.08872978705161355,855.0,put,0.3007882421875
0.08872978705161355,865.0,put,0.31915964050292955
0.10789474256153826,550.0,call,0.5196581237792968
0.10789474256153826,560.0,call,0.5611005804443359
0.10789474256153826,600.0,call,0.4612480633544922
0.10789474256153826,605.0,call,0.45087219055175787
0.10789474256153826,615.0,call,0.42694664855957043
0.10789474256153826,630.0,call,0.38934936828613287
0.10789474256153826,640.0,call,0.3683534844970704
0.10789474256153826,655.0,call,0.33481500152587884
0.10789474256153826,660.0,call,0.32392033508300777
0.10789474256153826,665.0,call,0.3133003240966796
0.10789474256153826,670.0,call,0.30289393402099607
0.10789474256153826,675.0,call,0.29279271667480455
0.10789474256153826,680.0,call,0.2827525338745117
0.10789474256153826,685.0,call,0.2731395928955078
0.10789474256153826,690.0,call,0.2637097555541992
0.10789474256153826,695.0,call,0.25473767730712893
0.10789474256153826,700.0,call,0.24582663360595702
0.10789474256153826,701.0,call,0.24402611450195313
0.10789474256153826,703.0,call,0.24059292129516602
0.10789474256153826,704.0,call,0.23894498855590818
0.10789474256153826,705.0,call,0.23725127990722655
0.10789474256153826,710.0,call,0.22907265075683597
0.10789474256153826,720.0,call,0.20926694061279294
0.10789474256153826,721.0,call,0.2072528005981445
0.10789474256153826,723.0,call,0.20414003875732417
0.10789474256153826,725.0,call,0.20124089782714843
0.10789474256153826,727.0,call,0.1984027914428711
0.10789474256153826,729.0,call,0.19553416778564453
0.10789474256153826,730.0,call,0.1825948440551758
0.10789474256153826,731.0,call,0.19300123413085937
0.10789474256153826,733.0,call,0.18708088317871097
0.10789474256153826,734.0,call,0.18860674682617187
0.10789474256153826,735.0,call,0.17774259765625
0.10789474256153826,736.0,call,0.18666889999389646
0.10789474256153826,737.0,call,0.1780477703857422
0.10789474256153826,738.0,call,0.18450217361450194
0.10789474256153826,739.0,call,0.1834493276977539
0.10789474256153826,740.0,call,0.18190820541381836
0.10789474256153826,741.0,call,0.16736672485351564
0.10789474256153826,742.0,call,0.1661612925720215
0.10789474256153826,743.0,call,0.16497111892700195
0.10789474256153826,744.0,call,0.16378094528198245
0.10789474256153826,745.0,call,0.1626060302734375
0.10789474256153826,746.0,call,0.1615074084472656
0.10789474256153826,747.0,call,0.16031723480224608
0.10789474256153826,748.0,call,0.15912706115722658
0.10789474256153826,749.0,call,0.1580284393310547
0.10789474256153826,750.0,call,0.15691455886840822
0.10789474256153826,751.0,call,0.15580067840576173
0.10789474256153826,752.0,call,0.1547630911254883
0.10789474256153826,753.0,call,0.1536339520263672
0.10789474256153826,754.0,call,0.15258110610961917
0.10789474256153826,755.0,call,0.15152826019287113
0.10789474256153826,756.0,call,0.1505517074584961
0.10789474256153826,757.0,call,0.14955989608764647
0.10789474256153826,758.0,call,0.1485680847167969
0.10789474256153826,759.0,call,0.14753049743652347
0.10789474256153826,760.0,call,0.14661497924804687
0.10789474256153826,761.0,call,0.1456689437866211
0.10789474256153826,762.0,call,0.14481446014404298
0.10789474256153826,763.0,call,0.14383790740966795
0.10789474256153826,764.0,call,0.14295290649414064
0.10789474256153826,765.0,call,0.14218997467041017
0.10789474256153826,766.0,call,0.1413965255737305
